id,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
TX0000029111,95,TRANSFER,567.00,C000018431,46538.00,45971.00,C000004208,12368.70,12935.70,0,0
TX0000029112,96,CASH_OUT,129.30,C000018444,8069.00,7939.70,C000004237,44585.20,44585.20,0,0
TX0000029113,97,CASH_OUT,2216.80,C000018457,119.20,0.00,C000004266,20913.00,20913.00,0,0
TX0000029114,98,CASH_IN,873.00,C000018470,8443.50,9316.50,C000004295,6321.50,7194.50,0,0
TX0000029115,99,DEBIT,795.40,C000018483,10403.10,9607.70,M00003167,114707.00,115502.40,0,0
TX0000029116,100,PAYMENT,705.50,C000018496,10827.00,10121.50,M00003186,181777.50,182483.00,0,0
TX0000029117,101,PAYMENT,3052.80,C000018509,14593.20,11540.40,M00003205,47806.00,50858.80,0,0
TX0000029118,102,PAYMENT,2056.80,C000018522,14706.70,12649.90,M00003224,118752.50,120809.30,0,0
TX0000029119,103,PAYMENT,979.00,C000018535,20729.00,19750.00,M00003243,184757.00,185736.00,0,0
TX0000029120,104,PAYMENT,1236.90,C000018548,24921.60,23684.70,M00003262,59134.00,60370.90,0,0
TX0000029121,105,PAYMENT,434.00,C000018561,26209.10,25775.10,M00003281,120700.00,121134.00,0,0
TX0000029122,106,PAYMENT,3195.80,C000018574,25379.70,22183.90,M00003300,191444.00,194639.80,0,0
TX0000029123,107,PAYMENT,226.80,C000018587,32314.20,32087.40,M00003319,55826.00,56052.80,0,0
TX0000029124,108,TRANSFER,1723.50,C000018600,35539.50,33816.00,C000004585,0.00,1723.50,0,0
TX0000029125,109,TRANSFER,1268.40,C000018613,36503.60,35235.20,C000004614,32484.10,33752.50,0,0
TX0000029126,110,CASH_OUT,4290.00,C000018626,44503.80,40213.80,C000004643,6892.20,6892.20,0,0
TX0000029127,111,CASH_OUT,408.80,C000018639,43944.20,43535.40,C000004672,38855.20,38855.20,0,0
TX0000029128,112,CASH_IN,146.80,C000018652,48216.30,48363.10,C000004701,13127.30,13274.10,0,0
TX0000029129,113,CASH_IN,2058.00,C000018665,3406.00,5464.00,C000004730,49979.50,52037.50,0,0
TX0000029130,114,PAYMENT,889.90,C000018678,1309.60,419.70,M00003452,135583.00,136472.90,0,0
TX0000029131,115,PAYMENT,546.00,C000018691,6581.80,6035.80,M00003471,198755.00,199301.00,0,0
TX0000029132,116,PAYMENT,631.80,C000018704,8148.70,7516.90,M00003490,70495.00,71126.80,0,0
TX0000029133,117,PAYMENT,2802.80,C000018717,11739.20,8936.40,M00003509,132648.00,135450.80,0,0
TX0000029134,118,PAYMENT,1982.50,C000018730,15181.00,13198.50,M00003528,203769.00,205751.50,0,0
TX0000029135,119,PAYMENT,638.40,C000018743,17965.60,17327.20,M00003547,69768.00,70406.40,0,0
TX0000029136,120,PAYMENT,1072.00,C000018756,19520.50,18448.50,M00003566,138825.00,139897.00,0,0
TX0000029137,121,PAYMENT,444.80,C000018769,22763.20,22318.40,M00003585,205438.00,205882.80,0,0
TX0000029138,122,TRANSFER,3030.30,C000018782,22793.20,19762.90,C000004991,19199.80,22230.10,0,0
TX0000029139,123,TRANSFER,1497.00,C000018795,28251.50,26754.50,C000005020,41709.50,43206.50,0,0
TX0000029140,124,CASH_OUT,1467.40,C000018808,34208.60,32741.20,C000005049,23157.20,23157.20,0,0
TX0000029141,125,CASH_OUT,1188.00,C000018821,33832.00,32644.00,C000005078,0.00,0.00,0,0
TX0000029142,126,CASH_OUT,4033.30,C000018834,37787.70,33754.40,C000005107,33710.20,33710.20,0,0
TX0000029143,127,CASH_IN,2847.80,C000018847,46044.80,48892.60,C000005136,12765.30,15613.10,0,0
TX0000029144,128,PAYMENT,151.50,C000018860,44065.00,43913.50,M00003718,84152.00,84303.50,0,0
TX0000029145,129,PAYMENT,1886.40,C000018873,45539.60,43653.20,M00003737,146892.00,148778.40,0,0
TX0000029146,130,PAYMENT,894.00,C000018886,0.00,0.00,M00003756,18390.00,19284.00,0,0
TX0000029147,131,PAYMENT,4153.80,C000018899,3222.20,0.00,M00003775,87872.20,92026.00,0,0
TX0000029148,132,PAYMENT,545.30,C000018912,5483.20,4937.90,M00003794,155368.50,155913.80,0,0
TX0000029149,133,PAYMENT,2540.00,C000018925,8898.00,6358.00,M00003813,17426.00,19966.00,0,0
TX0000029150,134,PAYMENT,1895.40,C000018938,11986.10,10090.70,M00003832,88721.50,90616.90,0,0
TX0000029151,135,PAYMENT,190.00,C000018951,13685.00,13495.00,M00003851,156245.00,156435.00,0,0
TX0000029152,136,TRANSFER,894.30,C000018964,16946.20,16051.90,C000005397,26137.20,27031.50,0,0
TX0000029153,137,TRANSFER,442.80,C000018977,20013.20,19570.40,C000005426,11113.30,11556.10,0,0
TX0000029154,138,TRANSFER,2852.00,C000018990,20219.50,17367.50,C000005455,43748.50,46600.50,0,0
TX0000029155,139,CASH_OUT,1494.40,C000019003,24192.60,22698.20,C000005484,17805.20,17805.20,0,0
TX0000029156,140,CASH_OUT,1198.50,C000019016,29856.50,28658.00,C000005513,47799.20,47799.20,0,0
TX0000029157,141,CASH_IN,1094.80,C000019029,34790.80,35885.60,C000005542,30959.00,32053.80,0,0
TX0000029158,142,DEBIT,3763.80,C000019042,36202.80,32439.00,M00003984,30357.00,34120.80,0,0
TX0000029159,143,PAYMENT,2754.00,C000019055,38423.00,35669.00,M00004003,102639.00,105393.00,0,0
TX0000029160,144,PAYMENT,143.40,C000019068,41321.10,41177.70,M00004022,169065.50,169208.90,0,0
TX0000029161,145,PAYMENT,1702.00,C000019081,42378.00,40676.00,M00004041,37920.00,39622.00,0,0
TX0000029162,146,PAYMENT,885.30,C000019094,45810.20,44924.90,M00004060,103382.50,104267.80,0,0
TX0000029163,147,PAYMENT,3968.80,C000019107,303.20,0.00,M00004079,169153.00,173121.80,0,0
TX0000029164,148,PAYMENT,446.00,C000019120,7367.50,6921.50,M00004098,40178.00,40624.00,0,0
TX0000029165,149,PAYMENT,2264.40,C000019133,6069.60,3805.20,M00004117,110870.00,113134.40,0,0
TX0000029166,150,PAYMENT,1795.50,C000019146,6712.00,4916.50,M00004136,173610.00,175405.50,0,0
TX0000029167,151,TRANSFER,265.80,C000019159,10857.20,10591.40,C000005832,25422.70,25688.50,0,0
TX0000029168,152,TRANSFER,703.80,C000019172,14384.70,13680.90,C000005861,6460.30,7164.10,0,0
TX0000029169,153,CASH_OUT,428.00,C000019185,20482.50,20054.50,C000005890,34458.50,34458.50,0,0
TX0000029170,154,CASH_OUT,2660.90,C000019198,17658.60,14997.70,C000005919,13038.20,13038.20,0,0
TX0000029171,155,CASH_IN,1479.00,C000019211,27024.00,28503.00,C000005948,46289.60,47768.60,0,0
TX0000029172,156,DEBIT,916.80,C000019224,27034.20,26117.40,M00004250,182858.50,183775.30,0,0
TX0000029173,157,PAYMENT,988.80,C000019237,28527.20,27538.40,M00004269,48310.00,49298.80,0,0
TX0000029174,158,PAYMENT,3481.50,C000019250,34135.50,30654.00,M00004288,115389.50,118871.00,0,0
TX0000029175,159,PAYMENT,2647.40,C000019263,32099.60,29452.20,M00004307,188394.00,191041.40,0,0
TX0000029176,160,PAYMENT,122.50,C000019276,38590.00,38467.50,M00004326,53915.00,54037.50,0,0
TX0000029177,161,PAYMENT,1504.80,C000019289,41945.60,40440.80,M00004345,123574.00,125078.80,0,0
TX0000029178,162,PAYMENT,863.80,C000019302,43346.50,42482.70,M00004364,188311.00,189174.80,0,0
TX0000029179,163,PAYMENT,3771.00,C000019315,47397.00,43626.00,M00004383,56416.00,60187.00,0,0
TX0000029180,164,PAYMENT,333.90,C000019328,190.60,0.00,M00004402,124923.50,125257.40,0,0
TX0000029181,165,TRANSFER,1976.00,C000019341,3254.00,1278.00,C000006238,39768.10,41744.10,0,0
TX0000029182,166,TRANSFER,1682.80,C000019354,4072.70,2389.90,C000006267,20629.70,22312.50,0,0
TX0000029183,167,CASH_OUT,328.80,C000019367,12817.50,12488.70,C000006296,0.00,0.00,0,0
TX0000029184,168,CASH_OUT,1287.00,C000019380,11836.00,10549.00,C000006325,27720.00,27720.00,1,0
TX0000029185,169,CASH_OUT,400.40,C000019393,14551.60,14151.20,C000006354,9091.40,9091.40,0,0
TX0000029186,170,CASH_IN,2457.00,C000019406,18562.00,21019.00,C000006383,38771.60,41228.60,0,0
TX0000029187,171,PAYMENT,1450.80,C000019419,18732.20,17281.40,M00004535,202810.00,204260.80,0,0
TX0000029188,172,PAYMENT,622.30,C000019432,27447.30,26825.00,M00004554,67748.00,68370.30,0,0
TX0000029189,173,PAYMENT,870.00,C000019445,25894.00,25024.00,M00004573,137784.00,138654.00,0,0
TX0000029190,174,PAYMENT,3186.40,C000019458,29322.60,26136.20,M00004592,200358.00,203544.40,0,0
TX0000029191,175,PAYMENT,2528.00,C000019471,29467.00,26939.00,M00004611,70490.00,73018.00,0,0
TX0000029192,176,PAYMENT,88.80,C000019484,35871.70,35782.90,M00004630,138700.50,138789.30,0,0
TX0000029193,177,PAYMENT,1294.80,C000019497,41287.80,39993.00,M00004649,208534.00,209828.80,0,0
TX0000029194,178,PAYMENT,829.50,C000019510,40362.00,39532.50,M00004668,73175.50,74005.00,0,0
TX0000029195,179,TRANSFER,3560.40,C000019523,44503.60,40943.20,C000006644,4188.80,7749.20,0,0
TX0000029196,180,TRANSFER,2189.00,C000019536,46736.10,44547.10,C000006673,39425.10,41614.10,0,0
TX0000029197,181,TRANSFER,1674.80,C000019549,451.20,0.00,C000006702,15324.50,16999.30,0,0
TX0000029198,182,CASH_OUT,1557.30,C000019562,1446.20,0.00,C000006731,44301.00,44301.00,0,0
TX0000029199,183,CASH_OUT,379.00,C000019575,5240.00,4861.00,C000006760,22662.00,22662.00,0,0
TX0000029200,184,CASH_IN,3524.40,C000019588,14695.90,18220.30,C000006789,7017.30,10541.70,0,0
TX0000029201,185,PAYMENT,360.00,C000019601,14774.80,14414.80,M00004801,149340.00,149700.00,0,0
TX0000029202,186,PAYMENT,2240.30,C000019614,16195.50,13955.20,M00004820,12501.00,14741.30,0,0
TX0000029203,187,PAYMENT,1409.80,C000019627,16021.20,14611.40,M00004839,87641.00,89050.80,0,0
TX0000029204,188,PAYMENT,4815.00,C000019640,20528.00,15713.00,M00004858,153473.50,158288.50,0,0
TX0000029205,189,PAYMENT,738.40,C000019653,23273.60,22535.20,M00004877,22784.00,23522.40,0,0
TX0000029206,190,PAYMENT,101.00,C000019666,26526.50,26425.50,M00004896,85262.50,85363.50,0,0
TX0000029207,191,PAYMENT,2395.80,C000019679,28032.10,25636.30,M00004915,155569.00,157964.80,0,0
TX0000029208,192,PAYMENT,852.30,C000019692,31006.20,30153.90,M00004934,25582.00,26434.30,0,0
TX0000029209,193,TRANSFER,1072.00,C000019705,34752.00,33680.00,C000007050,22172.50,23244.50,0,0
TX0000029210,194,TRANSFER,782.40,C000019718,37657.10,36874.70,C000007079,415.10,1197.50,0,0
TX0000029211,195,TRANSFER,3337.00,C000019731,41623.00,38286.00,C000007108,28623.70,31960.70,0,0
TX0000029212,196,CASH_OUT,2141.30,C000019744,41807.60,39666.30,C000007137,6255.20,6255.20,0,0
TX0000029213,197,CASH_OUT,1360.80,C000019757,47661.20,46300.40,C000007166,37293.00,37293.00,0,0
TX0000029214,198,CASH_IN,1419.00,C000019770,3089.50,4508.50,C000007195,20317.50,21736.50,0,0
TX0000029215,199,DEBIT,416.40,C000019783,5747.60,5331.20,M00000067,44443.00,44859.40,0,0
TX0000029216,200,PAYMENT,3385.50,C000019796,2097.00,0.00,M00000086,113472.50,116858.00,0,0
TX0000029217,201,PAYMENT,306.80,C000019809,9141.20,8834.40,M00000105,179380.00,179686.80,0,0
TX0000029218,202,PAYMENT,2010.80,C000019822,12566.20,10555.40,M00000124,49915.50,51926.30,0,0
TX0000029219,203,PAYMENT,1356.00,C000019835,13323.00,11967.00,M00000143,117408.00,118764.00,0,0
TX0000029220,204,PAYMENT,4584.90,C000019848,19307.10,14722.20,M00000162,186115.00,190699.90,0,0
TX0000029221,205,PAYMENT,594.00,C000019861,22253.30,21659.30,M00000181,52720.00,53314.00,0,0
TX0000029222,206,PAYMENT,132.30,C000019874,23743.20,23610.90,M00000200,120143.00,120275.30,0,0
TX0000029223,207,PAYMENT,2250.80,C000019887,24240.20,21989.40,M00000219,185584.00,187834.80,0,0
TX0000029224,208,TRANSFER,883.00,C000019900,28223.50,27340.50,C000007485,15685.50,16568.50,0,0
TX0000029225,209,TRANSFER,836.40,C000019913,32235.60,31399.20,C000007514,45642.10,46478.50,0,0
TX0000029226,210,CASH_OUT,722.50,C000019926,35653.80,34931.30,C000007543,22932.20,22932.20,0,0
TX0000029227,211,CASH_OUT,3100.80,C000019939,38755.20,35654.40,C000007572,4635.20,4635.20,0,0
TX0000029228,212,CASH_IN,2080.80,C000019952,45600.30,47681.10,C000007601,32691.30,34772.10,0,0
TX0000029229,213,CASH_IN,1034.00,C000019965,45448.00,46482.00,C000007630,13521.50,14555.50,0,0
TX0000029230,214,PAYMENT,1267.90,C000019978,46231.60,44963.70,M00000352,62654.00,63921.90,0,0
TX0000029231,215,PAYMENT,441.00,C000019991,2426.10,1985.10,M00000371,129250.00,129691.00,0,0
TX0000029232,216,PAYMENT,573.80,C000000004,23206.70,22632.90,M00000390,196274.00,196847.80,0,0
TX0000029233,217,PAYMENT,520.80,C000000017,25875.20,25354.40,M00000409,64936.00,65456.80,0,0
TX0000029234,218,PAYMENT,2668.50,C000000030,31620.50,28952.00,M00000428,136426.00,139094.50,0,0
TX0000029235,219,PAYMENT,1709.40,C000000043,29917.60,28208.20,M00000447,202831.00,204540.40,0,0
TX0000029236,220,PAYMENT,702.00,C000000056,35633.00,34931.00,M00000466,67760.00,68462.00,0,0
TX0000029237,221,PAYMENT,996.80,C000000069,37211.20,36214.40,M00000485,138452.00,139448.80,0,0
TX0000029238,222,TRANSFER,230.80,C000000082,40592.70,40361.90,C000007891,31840.30,32071.10,0,0
TX0000029239,223,TRANSFER,2793.00,C000000095,41165.00,38372.00,C000007920,9505.50,12298.50,0,0
TX0000029240,224,CASH_OUT,130.90,C000000108,52457.60,52326.70,C000007949,39317.20,39317.20,0,0
TX0000029241,225,CASH_OUT,1428.00,C000000121,462.00,0.00,C000007978,15008.20,15008.20,0,0
TX0000029242,226,CASH_OUT,1009.80,C000000134,1625.70,615.90,C000008007,49190.20,49190.20,0,0
TX0000029243,227,CASH_IN,3831.80,C000000147,7127.80,10959.60,C000008036,25428.30,29260.10,0,0
TX0000029244,228,PAYMENT,257.50,C000000160,8959.00,8701.50,M00000618,9499.00,9756.50,0,0
TX0000029245,229,PAYMENT,1814.40,C000000173,16595.10,14780.70,M00000637,78608.00,80422.40,0,0
TX0000029246,230,PAYMENT,1744.00,C000000186,12703.50,10959.50,M00000656,148275.00,150019.00,0,0
TX0000029247,231,PAYMENT,612.80,C000000199,16450.20,15837.40,M00000675,14453.00,15065.80,0,0
TX0000029248,232,PAYMENT,3849.30,C000000212,15829.20,11979.90,M00000694,85981.50,89830.80,0,0
TX0000029249,233,PAYMENT,462.00,C000000225,23182.00,22720.00,M00000713,149868.00,150330.00,0,0
TX0000029250,234,PAYMENT,2433.40,C000000238,26851.60,24418.20,M00000732,21532.50,23965.90,0,0
TX0000029251,235,PAYMENT,1650.00,C000000251,27225.00,25575.00,M00000751,83915.00,85565.00,0,0
TX0000029252,236,TRANSFER,5146.30,C000000264,31684.70,26538.40,C000008297,42558.70,47705.00,0,0
TX0000029253,237,TRANSFER,846.80,C000000277,34609.20,33762.40,C000008326,26657.30,27504.10,0,0
TX0000029254,238,TRANSFER,256.50,C000000290,37815.00,37558.50,C000008355,2103.00,2359.50,0,0
TX0000029255,239,CASH_OUT,2642.40,C000000303,38044.60,35402.20,C000008384,33665.20,33665.20,0,0
TX0000029256,240,CASH_OUT,1146.00,C000000316,42156.50,41010.50,C000008413,6109.20,6109.20,0,0
TX0000029257,241,CASH_IN,1186.80,C000000329,47764.80,48951.60,C000008442,44413.00,45599.80,0,0
TX0000029258,242,DEBIT,944.30,C000000342,112.80,0.00,M00000884,164603.50,165547.80,0,0
TX0000029259,243,PAYMENT,3590.00,C000000355,3140.50,0.00,M00000903,26171.00,29761.00,0,0
TX0000029260,244,PAYMENT,2441.40,C000000368,2673.10,231.70,M00000922,98076.50,100517.90,0,0
TX0000029261,245,PAYMENT,52.00,C000000381,9028.00,8976.00,M00000941,163580.00,163632.00,0,0
TX0000029262,246,PAYMENT,1587.30,C000000394,10108.20,8520.90,M00000960,33421.50,35008.80,0,0
TX0000029263,247,PAYMENT,631.80,C000000407,13679.20,13047.40,M00000979,99152.00,99783.80,0,0
TX0000029264,248,PAYMENT,3692.00,C000000420,18173.50,14481.50,M00000998,170855.00,174547.00,0,0
TX0000029265,249,PAYMENT,390.40,C000000433,20501.60,20111.20,M00001017,34736.00,35126.40,0,0
TX0000029266,250,PAYMENT,2185.50,C000000446,23879.50,21694.00,M00001036,106575.00,108760.50,0,0
TX0000029267,251,TRANSFER,1577.80,C000000459,24545.20,22967.40,C000008732,35024.70,36602.50,0,0
TX0000029268,252,TRANSFER,4897.80,C000000472,28829.20,23931.40,C000008761,21855.80,26753.60,0,0
TX0000029269,253,CASH_OUT,684.00,C000000485,36443.50,35759.50,C000008790,58.50,58.50,0,0
TX0000029270,254,CASH_OUT,269.40,C000000498,35050.10,34780.70,C000008819,28598.20,28598.20,0,0
TX0000029271,255,CASH_IN,2479.00,C000000511,42424.00,44903.00,C000008848,11793.70,14272.70,0,0
TX0000029272,256,DEBIT,1158.30,C000000524,39392.20,38233.90,M00001150,112467.50,113625.80,0,0
TX0000029273,257,PAYMENT,932.80,C000000537,44749.20,43816.40,M00001169,177388.00,178320.80,0,0
TX0000029274,258,PAYMENT,866.00,C000000550,50605.50,49739.50,M00001188,49438.00,50304.00,0,0
TX0000029275,259,PAYMENT,3335.40,C000000563,8.60,0.00,M00001207,119640.00,122975.40,0,0
TX0000029276,260,PAYMENT,2362.50,C000000576,0.00,0.00,M00001226,182990.00,185352.50,0,0
TX0000029277,261,PAYMENT,58.80,C000000589,8990.50,8931.70,M00001245,51908.00,51966.80,0,0
TX0000029278,262,PAYMENT,1417.80,C000000602,10401.30,8983.50,M00001264,118504.00,119921.80,0,0
TX0000029279,263,PAYMENT,638.00,C000000615,10921.00,10283.00,M00001283,190087.00,190725.00,0,0
TX0000029280,264,PAYMENT,3521.90,C000000628,10652.60,7130.70,M00001302,55664.50,59186.40,0,0
TX0000029281,265,TRANSFER,306.00,C000000641,17834.00,17528.00,C000009138,5408.10,5714.10,0,0
TX0000029282,266,TRANSFER,1924.80,C000000654,21036.20,19111.40,C000009167,34726.20,36651.00,0,0
TX0000029283,267,CASH_OUT,12440.00,C000000667,10200.10,0.00,C000009196,12452.00,12452.00,1,0
TX0000029284,268,CASH_OUT,4636.50,C000000680,25986.50,21350.00,C000009225,43566.00,43566.00,0,0
TX0000029285,269,CASH_OUT,508.40,C000000693,29443.60,28935.20,C000009254,24116.20,24116.20,0,0
TX0000029286,270,CASH_IN,269.50,C000000706,33992.00,34261.50,C000009283,3797.20,4066.70,0,0
TX0000029287,271,PAYMENT,2302.80,C000000719,32880.20,30577.40,M00001435,132454.00,134756.80,0,0
TX0000029288,272,PAYMENT,1157.80,C000000732,37870.50,36712.70,M00001454,197421.00,198578.80,0,0
TX0000029289,273,PAYMENT,666.00,C000000745,41912.00,41246.00,M00001473,64586.00,65252.00,0,0
TX0000029290,274,PAYMENT,774.90,C000000758,43604.60,42829.70,M00001492,134208.50,134983.40,0,0
TX0000029291,275,PAYMENT,3068.00,C000000771,47172.00,44104.00,M00001511,201580.00,204648.00,0,0
TX0000029292,276,PAYMENT,2270.80,C000000784,0.00,0.00,M00001530,67839.50,70110.30,0,0
TX0000029293,277,PAYMENT,52.80,C000000797,3831.00,3778.20,M00001549,136842.00,136894.80,0,0
TX0000029294,278,PAYMENT,1235.50,C000000810,4956.00,3720.50,M00001568,203522.50,204758.00,0,0
TX0000029295,279,TRANSFER,631.40,C000000823,8175.60,7544.20,C000009544,21236.80,21868.20,0,0
TX0000029296,280,TRANSFER,3339.00,C000000836,16776.80,13437.80,C000009573,582.60,3921.60,0,0
TX0000029297,281,TRANSFER,208.80,C000000849,15179.20,14970.40,C000009602,29575.70,29784.50,0,0
TX0000029298,282,CASH_OUT,1651.30,C000000862,18205.70,16554.40,C000009631,7763.00,7763.00,0,0
TX0000029299,283,CASH_OUT,1395.00,C000000875,19224.00,17829.00,C000009660,36098.50,36098.50,0,0
TX0000029300,284,CASH_IN,4362.40,C000000888,25649.40,30011.80,C000009689,15987.60,20350.00,0,0
TX0000029301,285,PAYMENT,320.00,C000000901,28874.10,28554.10,M00001701,75710.00,76030.00,0,0
TX0000029302,286,PAYMENT,256.80,C000000914,31215.10,30958.30,M00001720,147715.50,147972.30,0,0
TX0000029303,287,PAYMENT,2113.80,C000000927,30317.20,28203.40,M00001739,18159.00,20272.80,0,0
TX0000029304,288,PAYMENT,1144.50,C000000940,33902.00,32757.50,M00001758,82310.50,83455.00,0,0
TX0000029305,289,PAYMENT,9840.00,C000000953,38547.60,28707.60,M00001777,150100.00,159940.00,1,0
TX0000029306,290,PAYMENT,671.00,C000000966,40956.50,40285.50,M00001796,17787.50,18458.50,0,0
TX0000029307,291,PAYMENT,2787.80,C000000979,47869.00,45081.20,M00001815,86813.00,89600.80,0,0
TX0000029308,292,PAYMENT,2166.30,C000000992,44692.20,42525.90,M00001834,152625.00,154791.30,0,0
TX0000029309,293,TRANSFER,484.00,C000001005,0.00,0.00,C000009950,35984.50,36468.50,0,0
TX0000029310,294,TRANSFER,1040.40,C000001018,2399.10,1358.70,C000009979,13771.30,14811.70,0,0
TX0000029311,295,TRANSFER,612.00,C000001031,5443.00,4831.00,C000010008,46512.60,47124.60,0,0
TX0000029312,296,CASH_OUT,3143.30,C000001044,12427.50,9284.20,C000010037,21784.40,21784.40,0,0
TX0000029313,297,CASH_OUT,1808.80,C000001057,9477.20,7668.40,C000010066,4739.00,4739.00,0,0
TX0000029314,298,CASH_IN,1365.00,C000001070,15934.00,17299.00,C000010095,33862.00,35227.00,0,0
TX0000029315,299,DEBIT,1284.40,C000001083,17124.10,15839.70,M00001967,32139.00,33423.40,0,0
TX0000029316,300,PAYMENT,143.00,C000001096,20339.50,20196.50,M00001986,94127.50,94270.50,0,0
TX0000029317,301,PAYMENT,3088.80,C000001109,20009.20,16920.40,M00002005,165044.00,168132.80,0,0
TX0000029318,302,PAYMENT,231.30,C000001122,26832.20,26600.90,M00002024,32462.00,32693.30,0,0
TX0000029319,303,PAYMENT,1912.00,C000001135,27767.00,25855.00,M00002043,103080.00,104992.00,0,0
TX0000029320,304,PAYMENT,1118.40,C000001148,31720.10,30601.70,M00002062,169566.00,170684.40,0,0
TX0000029321,305,PAYMENT,4324.00,C000001161,41133.60,36809.60,M00002081,35100.00,39424.00,0,0
TX0000029322,306,PAYMENT,554.30,C000001174,38321.20,37766.90,M00002100,102782.00,103336.30,0,0
TX0000029323,307,PAYMENT,2494.80,C000001187,41537.20,39042.40,M00002119,171982.00,174476.80,0,0
TX0000029324,308,TRANSFER,2049.00,C000001200,42057.50,40008.50,C000010385,33991.50,36040.50,0,0
TX0000029325,309,TRANSFER,542.40,C000001213,46179.60,45637.20,C000010414,9739.30,10281.70,0,0
TX0000029326,310,CASH_OUT,832.50,C000001226,2006.80,1174.30,C000010443,39474.60,39474.60,0,0
TX0000029327,311,CASH_OUT,579.80,C000001239,2723.20,2143.40,C000010472,17355.20,17355.20,0,0
TX0000029328,312,CASH_IN,2934.80,C000001252,7185.80,10120.60,C000010501,46456.80,49391.60,0,0
TX0000029329,313,CASH_IN,1776.00,C000001265,12974.00,14750.00,C000010530,27597.50,29373.50,0,0
TX0000029330,314,PAYMENT,1065.90,C000001278,12583.10,11517.20,M00002252,46105.00,47170.90,0,0
TX0000029331,315,PAYMENT,1161.00,C000001291,14184.80,13023.80,M00002271,117100.00,118261.00,0,0
TX0000029332,316,PAYMENT,195.30,C000001304,17535.20,17339.90,M00002290,184033.00,184228.30,0,0
TX0000029333,317,PAYMENT,2964.80,C000001317,17381.20,14416.40,M00002309,50084.00,53048.80,0,0
TX0000029334,318,PAYMENT,193.00,C000001330,25582.50,25389.50,M00002328,121194.50,121387.50,0,0
TX0000029335,319,PAYMENT,1697.40,C000001343,25229.60,23532.20,M00002347,187937.00,189634.40,0,0
